Index,Cancer,Drug,Gene,Raw P value,Link
17963,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,CDC42BPG,0.1069269085,LINK
17964,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,AP5B1,0.1069269085,LINK
17965,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,ARL2,0.1069269085,LINK
17966,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,ATG2A,0.1069269085,LINK
17967,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,BATF2,0.1069269085,LINK
17968,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,C11orf85,0.1069269085,LINK
17969,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,CAPN1,0.1069269085,LINK
17970,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,CCDC85B,0.1069269085,LINK
17971,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,CDC42EP2,0.1069269085,LINK
17972,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,CDCA5,0.1069269085,LINK
17973,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,CFL1,0.1069269085,LINK
17974,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,CTSW,0.1069269085,LINK
17975,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,DPF2,0.1069269085,LINK
17976,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,EFEMP2,0.1069269085,LINK
17977,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,EHBP1L1,0.1069269085,LINK
17978,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,EHD1,0.1069269085,LINK
17979,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,FAM89B,0.1069269085,LINK
17980,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,FAU,0.1069269085,LINK
17981,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,FIBP,0.1069269085,LINK
17982,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,FOSL1,0.1069269085,LINK
17983,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,FRMD8,0.1069269085,LINK
17984,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,GPHA2,0.1069269085,LINK
17985,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,KAT5,0.1069269085,LINK
17986,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,KCNK7,0.1069269085,LINK
17987,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,LTBP3,0.1069269085,LINK
17988,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,MALAT1,0.1069269085,LINK
17989,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,MAP3K11,0.1069269085,LINK
17990,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,MIR192,0.1069269085,LINK
17991,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,MIR4489,0.1069269085,LINK
17992,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,MIR4690,0.1069269085,LINK
17993,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,MRPL49,0.1069269085,LINK
17994,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,MUS81,0.1069269085,LINK
17995,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,NAALADL1,0.1069269085,LINK
17996,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,NEAT1,0.1069269085,LINK
17997,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,OVOL1,0.1069269085,LINK
17998,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,PCNXL3,0.1069269085,LINK
17999,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,POLA2,0.1069269085,LINK
18000,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,PPP2R5B,0.1069269085,LINK
18001,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,RELA,0.1069269085,LINK
18002,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,RN7SL114P,0.1069269085,LINK
18003,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,RN7SL309P,0.1069269085,LINK
18004,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,RNASEH2C,0.1069269085,LINK
18005,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,SAC3D1,0.1069269085,LINK
18006,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,SCYL1,0.1069269085,LINK
18007,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,SIPA1,0.1069269085,LINK
18008,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,SLC22A20,0.1069269085,LINK
18009,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,SLC25A45,0.1069269085,LINK
18010,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,SNX15,0.1069269085,LINK
18011,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,SNX32,0.1069269085,LINK
18012,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,SPDYC,0.1069269085,LINK
18013,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,SSSCA1,0.1069269085,LINK
18014,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,SYVN1,0.1069269085,LINK
18015,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,TIGD3,0.1069269085,LINK
18016,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,TM7SF2,0.1069269085,LINK
18017,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,VPS51,0.1069269085,LINK
18018,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,ZFPL1,0.1069269085,LINK
18019,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,ZNHIT2,0.1069269085,LINK
18020,Lung squamous cell carcinoma (LUSC),Gemcitabine,EPHA3,0.106968858,LINK
18021,Sarcoma (SARC),Gemcitabine,SUCLG2,0.1069809579,LINK
18022,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,HUS1,0.1069929232,LINK
18023,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,RN7SL408P,0.1071336762,LINK
18024,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,SGK1,0.1071336762,LINK
18025,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,snoU13|ENSG00000238631.1,0.1071336762,LINK
18026,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,RNA5SP218,0.1071336762,LINK
18027,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,KPNA7,0.107167763,LINK
18028,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,MYH16,0.107167763,LINK
18029,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,ARPC1A,0.107167763,LINK
18030,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,ARPC1B,0.107167763,LINK
18031,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,PDAP1,0.107167763,LINK
18032,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,BUD31,0.107167763,LINK
18033,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,snoU13|ENSG00000239133.1,0.107167763,LINK
18034,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,PTCD1,0.107167763,LINK
18035,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,CPSF4,0.107167763,LINK
18036,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,ATP5J2,0.107167763,LINK
18037,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,ZNF789,0.107167763,LINK
18038,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,ZNF394,0.107167763,LINK
18039,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,ZKSCAN5,0.107167763,LINK
18040,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,FAM200A,0.107167763,LINK
18041,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,ZNF655,0.107167763,LINK
18042,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,ZSCAN25,0.107167763,LINK
18043,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,CYP3A5,0.107167763,LINK
18044,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,CYP3A7,0.107167763,LINK
18045,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,CYP3A4,0.107167763,LINK
18046,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,CYP3A43,0.107167763,LINK
18047,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,OR2AE1,0.107167763,LINK
18048,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,TRIM4,0.107167763,LINK
18049,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,GJC3,0.107167763,LINK
18050,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,SNORA40|ENSG00000222966.1,0.107167763,LINK
18051,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,AZGP1,0.107167763,LINK
18052,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,AZGP1P1,0.107167763,LINK
18053,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,ZKSCAN1,0.107167763,LINK
18054,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,ZSCAN21,0.107167763,LINK
18055,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,ZNF3,0.107167763,LINK
18056,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,COPS6,0.107167763,LINK
18057,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,MCM7,0.107167763,LINK
18058,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,MIR106B,0.107167763,LINK
18059,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,MIR25,0.107167763,LINK
18060,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,MIR93,0.107167763,LINK
18061,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,AP4M1,0.107167763,LINK
18062,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,TAF6,0.107167763,LINK
18063,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,CNPY4,0.107167763,LINK
18064,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,MBLAC1,0.107167763,LINK
18065,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,LAMTOR4,0.107167763,LINK
18066,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,C7orf43,0.107167763,LINK
18067,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,GAL3ST4,0.107167763,LINK
18068,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,MIR4658,0.107167763,LINK
18069,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,GPC2,0.107167763,LINK
18070,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,STAG3,0.107167763,LINK
18071,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,GATS,0.107167763,LINK
18072,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,PVRIG,0.107167763,LINK
18073,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,SPDYE3,0.107167763,LINK
18074,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,PILRB,0.107167763,LINK
18075,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,STAG3L5P,0.107167763,LINK
18076,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,PILRA,0.107167763,LINK
18077,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,ZCWPW1,0.107167763,LINK
18078,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,MEPCE,0.107167763,LINK
18079,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,PPP1R35,0.107167763,LINK
18080,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,C7orf61,0.107167763,LINK
18081,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,RN7SL161P,0.107167763,LINK
18082,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,TSC22D4,0.107167763,LINK
18083,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,NYAP1,0.107167763,LINK
18084,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,RN7SL416P,0.107167763,LINK
18085,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,AGFG2,0.107167763,LINK
18086,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,LRCH4,0.107167763,LINK
18087,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,SAP25,0.107167763,LINK
18088,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,FBXO24,0.107167763,LINK
18089,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,MOSPD3,0.107167763,LINK
18090,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,PCOLCE,0.107167763,LINK
18091,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,TFR2,0.107167763,LINK
18092,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,ACTL6B,0.107167763,LINK
18093,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,GIGYF1,0.107167763,LINK
18094,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,GNB2,0.107167763,LINK
18095,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,POP7,0.107167763,LINK
18096,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,EPO,0.107167763,LINK
18097,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,ZAN,0.107167763,LINK
18098,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,EPHB4,0.107167763,LINK
18099,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,RN7SL750P,0.107167763,LINK
18100,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,SLC12A9,0.107167763,LINK
18101,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,TRIP6,0.107167763,LINK
18102,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,SRRT,0.107167763,LINK
18103,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,ACHE,0.107167763,LINK
18104,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,UFSP1,0.107167763,LINK
18105,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,RN7SL549P,0.107167763,LINK
18106,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,MUC3A,0.107167763,LINK
18107,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,MUC12,0.107167763,LINK
18108,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,MUC17,0.107167763,LINK
18109,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,RN7SKP54,0.107167763,LINK
18110,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,COL26A1,0.107167763,LINK
18111,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,RABL5,0.107167763,LINK
18112,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,MYL10,0.107167763,LINK
18113,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,SNORA48|ENSG00000252824.1,0.107167763,LINK
18114,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,VCAM1,0.1073000962,LINK
18115,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,FRAT1,0.1073672919,LINK
18116,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,FRAT2,0.1073672919,LINK
18117,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,SLC22A10,0.1074508204,LINK
18118,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,SLC22A9,0.1074508204,LINK
18119,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,CPEB1,0.1076110051,LINK
18120,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,HNRNPC,0.1076853366,LINK
18121,Sarcoma (SARC),Gemcitabine,VWA3B,0.1080101021,LINK
18122,Sarcoma (SARC),Gemcitabine,CNGA3,0.1080101021,LINK
18123,Sarcoma (SARC),Gemcitabine,INPP4A,0.1080101021,LINK
18124,Sarcoma (SARC),Gemcitabine,COA5,0.1080101021,LINK
18125,Sarcoma (SARC),Gemcitabine,UNC50,0.1080101021,LINK
18126,Sarcoma (SARC),Gemcitabine,MGAT4A,0.1080101021,LINK
18127,Sarcoma (SARC),Gemcitabine,KIAA1211L,0.1080101021,LINK
18128,Sarcoma (SARC),Gemcitabine,TSGA10,0.1080101021,LINK
18129,Sarcoma (SARC),Gemcitabine,C2orf15,0.1080101021,LINK
18130,Sarcoma (SARC),Gemcitabine,LIPT1,0.1080101021,LINK
18131,Sarcoma (SARC),Gemcitabine,MRPL30,0.1080101021,LINK
18132,Sarcoma (SARC),Gemcitabine,MITD1,0.1080101021,LINK
18133,Sarcoma (SARC),Gemcitabine,LYG1,0.1080101021,LINK
18134,Sarcoma (SARC),Gemcitabine,LYG2,0.1080101021,LINK
18135,Sarcoma (SARC),Gemcitabine,TXNDC9,0.1080101021,LINK
18136,Sarcoma (SARC),Gemcitabine,EIF5B,0.1080101021,LINK
18137,Sarcoma (SARC),Gemcitabine,REV1,0.1080101021,LINK
18138,Sarcoma (SARC),Gemcitabine,AFF3,0.1080101021,LINK
18139,Sarcoma (SARC),Gemcitabine,LONRF2,0.1080101021,LINK
18140,Sarcoma (SARC),Gemcitabine,CHST10,0.1080101021,LINK
18141,Sarcoma (SARC),Gemcitabine,NMS,0.1080101021,LINK
18142,Sarcoma (SARC),Gemcitabine,RN7SL611P,0.1080101021,LINK
18143,Sarcoma (SARC),Gemcitabine,PDCL3,0.1080101021,LINK
18144,Sarcoma (SARC),Gemcitabine,snoU13|ENSG00000238328.1,0.1080101021,LINK
18145,Sarcoma (SARC),Gemcitabine,RN7SL360P,0.1080101021,LINK
18146,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,RN7SL151P,0.1081934082,LINK
18147,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,RN7SL860P,0.1082619797,LINK
18148,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,ZNF492,0.1082619797,LINK
18149,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,CEP170,0.1082819278,LINK
18150,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,SDCCAG8,0.1082819278,LINK
18151,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,MIR4677,0.1082819278,LINK
18152,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,COL18A1,0.1083146672,LINK
18153,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,LINC00205,0.1083146672,LINK
18154,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,LINC00315,0.1083146672,LINK
18155,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,LINC00316,0.1083146672,LINK
18156,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,LINC00334,0.1083146672,LINK
18157,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,PCBP3,0.1083146672,LINK
18158,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,POFUT2,0.1083146672,LINK
18159,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,SLC19A1,0.1083146672,LINK
18160,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,MIR5692B,0.1083816135,LINK
18161,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,U2AF1,0.1083816135,LINK
18162,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,TBXA2R,0.1085116889,LINK
18163,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,CACTIN,0.1085116889,LINK
18164,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,PIP5K1C,0.1085116889,LINK
18165,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,CD9,0.1087580497,LINK
18166,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,RN7SKP130,0.1088017376,LINK
18167,Lung squamous cell carcinoma (LUSC),Gemcitabine,SNORD23|ENSG00000221803.1,0.1088212544,LINK
18168,Lung squamous cell carcinoma (LUSC),Gemcitabine,SEPW1,0.1088212544,LINK
18169,Lung squamous cell carcinoma (LUSC),Gemcitabine,TPRX1,0.1088212544,LINK
18170,Lung squamous cell carcinoma (LUSC),Gemcitabine,CRX,0.1088212544,LINK
18171,Lung squamous cell carcinoma (LUSC),Gemcitabine,TPRX2P,0.1088212544,LINK
18172,Lung squamous cell carcinoma (LUSC),Gemcitabine,SULT2A1,0.1088212544,LINK
18173,Lung squamous cell carcinoma (LUSC),Gemcitabine,BSPH1,0.1088212544,LINK
18174,Lung squamous cell carcinoma (LUSC),Gemcitabine,ELSPBP1,0.1088212544,LINK
18175,Lung squamous cell carcinoma (LUSC),Gemcitabine,CABP5,0.1088212544,LINK
18176,Lung squamous cell carcinoma (LUSC),Gemcitabine,PLA2G4C,0.1088212544,LINK
18177,Lung squamous cell carcinoma (LUSC),Gemcitabine,LIG1,0.1088212544,LINK
18178,Lung squamous cell carcinoma (LUSC),Gemcitabine,C19orf68,0.1088212544,LINK
18179,Lung squamous cell carcinoma (LUSC),Gemcitabine,ZNF114,0.1088212544,LINK
18180,Lung squamous cell carcinoma (LUSC),Gemcitabine,CARD8,0.1088212544,LINK
18181,Lung squamous cell carcinoma (LUSC),Gemcitabine,CCDC114,0.1088212544,LINK
18182,Lung squamous cell carcinoma (LUSC),Gemcitabine,EMP3,0.1088212544,LINK
18183,Lung squamous cell carcinoma (LUSC),Gemcitabine,TMEM143,0.1088212544,LINK
18184,Lung squamous cell carcinoma (LUSC),Gemcitabine,SYNGR4,0.1088212544,LINK
18185,Lung squamous cell carcinoma (LUSC),Gemcitabine,KDELR1,0.1088212544,LINK
18186,Lung squamous cell carcinoma (LUSC),Gemcitabine,GRIN2D,0.1088212544,LINK
18187,Lung squamous cell carcinoma (LUSC),Gemcitabine,GRWD1,0.1088212544,LINK
18188,Lung squamous cell carcinoma (LUSC),Gemcitabine,KCNJ14,0.1088212544,LINK
18189,Lung squamous cell carcinoma (LUSC),Gemcitabine,CYTH2,0.1088212544,LINK
18190,Lung squamous cell carcinoma (LUSC),Gemcitabine,LMTK3,0.1088212544,LINK
18191,Lung squamous cell carcinoma (LUSC),Gemcitabine,SULT2B1,0.1088212544,LINK
18192,Lung squamous cell carcinoma (LUSC),Gemcitabine,FAM83E,0.1088212544,LINK
18193,Lung squamous cell carcinoma (LUSC),Gemcitabine,SPACA4,0.1088212544,LINK
18194,Lung squamous cell carcinoma (LUSC),Gemcitabine,RPL18,0.1088212544,LINK
18195,Lung squamous cell carcinoma (LUSC),Gemcitabine,SPHK2,0.1088212544,LINK
18196,Lung squamous cell carcinoma (LUSC),Gemcitabine,DBP,0.1088212544,LINK
18197,Lung squamous cell carcinoma (LUSC),Gemcitabine,CA11,0.1088212544,LINK
18198,Lung squamous cell carcinoma (LUSC),Gemcitabine,SEC1P,0.1088212544,LINK
18199,Lung squamous cell carcinoma (LUSC),Gemcitabine,NTN5,0.1088212544,LINK
18200,Lung squamous cell carcinoma (LUSC),Gemcitabine,FUT2,0.1088212544,LINK
18201,Lung squamous cell carcinoma (LUSC),Gemcitabine,RN7SL345P,0.1088212544,LINK
18202,Lung squamous cell carcinoma (LUSC),Gemcitabine,MAMSTR,0.1088212544,LINK
18203,Lung squamous cell carcinoma (LUSC),Gemcitabine,RASIP1,0.1088212544,LINK
18204,Lung squamous cell carcinoma (LUSC),Gemcitabine,IZUMO1,0.1088212544,LINK
18205,Lung squamous cell carcinoma (LUSC),Gemcitabine,FUT1,0.1088212544,LINK
18206,Lung squamous cell carcinoma (LUSC),Gemcitabine,FGF21,0.1088212544,LINK
18207,Lung squamous cell carcinoma (LUSC),Gemcitabine,BCAT2,0.1088212544,LINK
18208,Lung squamous cell carcinoma (LUSC),Gemcitabine,HSD17B14,0.1088212544,LINK
18209,Lung squamous cell carcinoma (LUSC),Gemcitabine,PLEKHA4,0.1088212544,LINK
18210,Lung squamous cell carcinoma (LUSC),Gemcitabine,PPP1R15A,0.1088212544,LINK
18211,Lung squamous cell carcinoma (LUSC),Gemcitabine,TULP2,0.1088212544,LINK
18212,Lung squamous cell carcinoma (LUSC),Gemcitabine,NUCB1,0.1088212544,LINK
18213,Lung squamous cell carcinoma (LUSC),Gemcitabine,DHDH,0.1088212544,LINK
18214,Lung squamous cell carcinoma (LUSC),Gemcitabine,BAX,0.1088212544,LINK
18215,Lung squamous cell carcinoma (LUSC),Gemcitabine,FTL,0.1088212544,LINK
18216,Lung squamous cell carcinoma (LUSC),Gemcitabine,GYS1,0.1088212544,LINK
18217,Lung squamous cell carcinoma (LUSC),Gemcitabine,RUVBL2,0.1088212544,LINK
18218,Lung squamous cell carcinoma (LUSC),Gemcitabine,LHB,0.1088212544,LINK
18219,Lung squamous cell carcinoma (LUSC),Gemcitabine,CGB2,0.1088212544,LINK
18220,Lung squamous cell carcinoma (LUSC),Gemcitabine,CGB,0.1088212544,LINK
18221,Lung squamous cell carcinoma (LUSC),Gemcitabine,CGB1,0.1088212544,LINK
18222,Lung squamous cell carcinoma (LUSC),Gemcitabine,CGB5,0.1088212544,LINK
18223,Lung squamous cell carcinoma (LUSC),Gemcitabine,CGB7,0.1088212544,LINK
18224,Lung squamous cell carcinoma (LUSC),Gemcitabine,CGB8,0.1088212544,LINK
18225,Lung squamous cell carcinoma (LUSC),Gemcitabine,NTF4,0.1088212544,LINK
18226,Lung squamous cell carcinoma (LUSC),Gemcitabine,KCNA7,0.1088212544,LINK
18227,Lung squamous cell carcinoma (LUSC),Gemcitabine,RN7SL708P,0.1088212544,LINK
18228,Lung squamous cell carcinoma (LUSC),Gemcitabine,SNRNP70,0.1088212544,LINK
18229,Lung squamous cell carcinoma (LUSC),Gemcitabine,LIN7B,0.1088212544,LINK
18230,Lung squamous cell carcinoma (LUSC),Gemcitabine,C19orf73,0.1088212544,LINK
18231,Lung squamous cell carcinoma (LUSC),Gemcitabine,PPFIA3,0.1088212544,LINK
18232,Lung squamous cell carcinoma (LUSC),Gemcitabine,HRC,0.1088212544,LINK
18233,Lung squamous cell carcinoma (LUSC),Gemcitabine,TRPM4,0.1088212544,LINK
18234,Lung squamous cell carcinoma (LUSC),Gemcitabine,SLC6A16,0.1088212544,LINK
18235,Lung squamous cell carcinoma (LUSC),Gemcitabine,MIR4324,0.1088212544,LINK
18236,Lung squamous cell carcinoma (LUSC),Gemcitabine,CD37,0.1088212544,LINK
18237,Lung squamous cell carcinoma (LUSC),Gemcitabine,TEAD2,0.1088212544,LINK
18238,Lung squamous cell carcinoma (LUSC),Gemcitabine,DKKL1,0.1088212544,LINK
18239,Lung squamous cell carcinoma (LUSC),Gemcitabine,CCDC155,0.1088212544,LINK
18240,Lung squamous cell carcinoma (LUSC),Gemcitabine,PTH2,0.1088212544,LINK
18241,Lung squamous cell carcinoma (LUSC),Gemcitabine,SLC17A7,0.1088212544,LINK
18242,Lung squamous cell carcinoma (LUSC),Gemcitabine,PIH1D1,0.1088212544,LINK
18243,Lung squamous cell carcinoma (LUSC),Gemcitabine,ALDH16A1,0.1088212544,LINK
18244,Lung squamous cell carcinoma (LUSC),Gemcitabine,FLT3LG,0.1088212544,LINK
18245,Lung squamous cell carcinoma (LUSC),Gemcitabine,RPL13A,0.1088212544,LINK
18246,Lung squamous cell carcinoma (LUSC),Gemcitabine,SNORD32A,0.1088212544,LINK
18247,Lung squamous cell carcinoma (LUSC),Gemcitabine,SNORD33|ENSG00000199631.1,0.1088212544,LINK
18248,Lung squamous cell carcinoma (LUSC),Gemcitabine,SNORD34,0.1088212544,LINK
18249,Lung squamous cell carcinoma (LUSC),Gemcitabine,SNORD35A,0.1088212544,LINK
18250,Lung squamous cell carcinoma (LUSC),Gemcitabine,RPS11,0.1088212544,LINK
18251,Lung squamous cell carcinoma (LUSC),Gemcitabine,SNORD35B,0.1088212544,LINK
18252,Lung squamous cell carcinoma (LUSC),Gemcitabine,FCGRT,0.1088212544,LINK
18253,Lung squamous cell carcinoma (LUSC),Gemcitabine,MIR150,0.1088212544,LINK
18254,Lung squamous cell carcinoma (LUSC),Gemcitabine,RCN3,0.1088212544,LINK
18255,Lung squamous cell carcinoma (LUSC),Gemcitabine,NOSIP,0.1088212544,LINK
